Time (ms), Load Cell 1, Load Cell 2, Acc1 x (g), Acc1 y (g), Acc1 z (g), Gyr1 +x (g), Gyr1 +y (g), Gyr1 +z (g), Acc2 x (g), Acc2 y (g), Acc2 z (g), Gyr2 +x (g), Gyr2 +y (g), Gyr2 +z (g), Encoder (count)
29998,265,-439,-0.03788452,-0.00018919,0.99520874,0.07827766,0.17562869,-0.20797725,0.04454224,0.00360715,1.00280035,0.1353455,-0.33859253,-0.07812504,-161
30013,265,-439,-0.04453735,-0.00171506,0.99661255,0.22323616,0.297699,-0.1316833,0.04850952,-0.00353396,1.00365484,-0.04775997,-0.31570435,-0.16204838,-130
30028,265,-439,-0.03098755,-0.00226438,0.99801636,0.41397101,0.00015262,-0.23849483,0.03166382,0.00000608,0.99401128,-0.25375363,-0.00289918,-0.16967778,-101
30042,265,-439,-0.02280884,0.0037781,0.99398804,0.4216004,-0.03036496,-0.1393127,0.01835815,0.00140989,1.00426519,-0.21560664,-0.00289918,-0.02471928,-73
30057,267,-439,-0.02213745,-0.0007385,1.00332642,0.33767706,0.25192264,-0.01724239,0.02269165,-0.00249636,1.01439703,-0.15457149,-0.3767395,-0.03997807,-48
30072,267,-439,-0.04514771,-0.00372922,1.00283813,0.27664191,0.33584598,-0.12405391,0.04728882,0.00354612,0.99938238,-0.17745967,-0.35385132,-0.11627202,-29
30087,267,-424,-0.0616272,-0.00348508,0.99789429,0.26138312,0.27481082,-0.1393127,0.06431763,0.00409544,0.99340093,-0.15457149,-0.20889284,-0.10101323,-15
30102,267,-424,-0.06547241,0.00133669,0.99673462,0.23086555,0.28244022,-0.05538936,0.06785767,-0.00005496,1.0079273,-0.10879512,-0.40725708,-0.01708988,-6
30117,267,-424,-0.06651001,-0.00183713,0.99343872,0.25375372,0.20614627,-0.1316833,0.06846802,0.00128782,1.00725591,-0.09353633,-0.30044556,-0.05523686,-2
30131,267,-424,-0.06333618,-0.00092161,0.99404907,0.19271858,-0.02273556,-0.06301875,0.06260864,0.00134885,1.00511968,-0.03250118,-0.04104615,-0.02471928,-3
30146,269,-424,-0.07163696,0.00859988,1.00094604,0.1698304,-0.71701044,0.00564579,0.06315796,-0.00353396,1.00859869,0.12008671,0.74478143,0.08972163,-3
30161,269,-424,-0.04227905,0.00017703,0.99679565,0.14694221,-0.20584103,-0.11642452,0.04033081,-0.00628054,0.99816167,0.02090458,0.13442992,-0.05523686,-3
30176,269,-424,-0.02518921,0.00078738,0.99813843,0.20034797,-0.09140012,-0.04775997,0.02543823,-0.00292361,0.99242437,-0.10116573,0.19546507,0.03631588,-3
30191,269,-415,-0.01542358,0.00090945,0.9994812,0.17745979,-0.04562375,-0.009613,0.0153064,-0.00164187,0.99706304,-0.10116573,0.07339477,0.07446285,-3
30206,269,-415,-0.00834351,-0.00269163,1.00100708,0.05538948,-0.09140012,-0.01724239,0.00596802,0.00226438,1.00127447,0.01327519,-0.04867554,0.05157467,-3
30221,269,-415,-0.00584107,-0.00189817,0.99856567,0.10116585,-0.06851193,-0.009613,0.00761597,0.00250852,0.99938238,-0.0019836,0.06576537,0.06683345,-3
30235,277,-415,-0.00413208,0.00078738,0.99911499,0.10879524,-0.07614133,-0.04775997,0.00456421,0.00049436,0.99962652,-0.009613,-0.01052857,0.0057983,-3
30250,277,-415,-0.00120239,0.00304568,1.00149536,0.09353645,-0.06088253,-0.04013057,0.00206177,-0.00139773,0.99932134,0.02090458,0.05813598,0.02868648,-3
30265,277,-415,-0.0001648,0.00164187,1.00180054,0.08590706,-0.01510617,0.02090458,0.00114624,-0.00042117,0.99950445,0.02090458,0.05050658,0.08209224,-3
30280,277,-421,-0.00211792,0.00005496,1.00161743,0.09353645,0.00015262,0.02853398,0.00255005,-0.00036013,1.0002979,0.02853398,-0.02578736,0.04394527,-3
30295,277,-421,-0.00028687,-0.00098264,1.00131226,0.1698304,-0.03036496,0.02090458,0.00071899,0.00104368,0.99858892,-0.02487179,0.00473022,0.01342769,-3
30310,277,-421,0.00105591,0.00072634,1.00027466,0.19271858,-0.03036496,0.02090458,0.00004761,-0.00042117,0.99883306,-0.03250118,0.04287719,0.02105709,-3
30324,277,-421,0.00014038,-0.00043333,1.00143433,0.13931282,-0.03799435,0.03616337,-0.0001355,0.00049436,1.00182378,0.02853398,-0.01052857,0.03631588,-3
30339,292,-421,0.00136108,-0.00134885,1.00112915,0.07064827,-0.02273556,0.02090458,-0.00044067,0.00171506,1.00060308,0.07431035,0.01998901,0.03631588,-3
30354,292,-421,0.0006897,-0.00049436,1.00045776,0.14694221,-0.00747677,-0.009613,0.00035278,0.00049436,0.99987066,-0.0019836,0.01235961,0.02868648,-3
30369,292,-421,0.00026245,0.00005496,1.00186157,0.162201,-0.01510617,-0.01724239,0.00004761,-0.00042117,1.00060308,-0.03250118,0.0276184,0.0057983,-3
30384,292,-437,0.00172729,-0.00018919,1.00186157,0.13931282,0.01541141,-0.009613,-0.00044067,0.00098264,1.00096929,0.00564579,0.01998901,0.02105709,-3
30399,292,-437,0.00123901,-0.00104368,1.00057983,0.12405403,0.00778202,0.04379277,-0.00080688,0.00128782,1.00164068,0.01327519,-0.04104615,0.05157467,-3
30414,292,-437,-0.0001648,-0.00043333,1.0007019,0.09353645,-0.00747677,0.01327519,0.00096313,0.00067747,1.00017583,0.02853398,-0.03341676,0.03631588,-3
30428,294,-437,0.00105591,-0.00079954,0.99850464,0.11642464,-0.00747677,-0.03250118,0.00053589,0.00116575,1.0001148,-0.04013057,-0.04867554,-0.00946049,-3
30443,294,-437,0.00093384,-0.0007385,1.0007019,0.10879524,-0.03036496,-0.01724239,-0.00111206,0.00134885,1.00023687,-0.01724239,-0.01815797,-0.0018311,-3
30458,294,-437,0.00038452,0.00115359,1.00106812,0.04013069,-0.03036496,-0.009613,0.00059692,-0.00060427,0.99980962,0.06668095,0.00473022,0.0057983,-3
30473,294,-437,0.00099487,0.00060427,0.99917603,0.05538948,0.00015262,0.00564579,-0.00074585,-0.0004822,0.99950445,0.09719853,-0.03341676,0.02868648,-3
30488,294,-472,-0.00065308,0.00060427,0.9984436,0.10116585,-0.04562375,0.01327519,0.00053589,-0.00011599,0.99871099,0.05905155,-0.01815797,0.04394527,-3
30503,294,-472,-0.00065308,0.00115359,0.99880981,0.11642464,-0.03799435,0.00564579,0.00139038,-0.0004822,0.99968755,0.02090458,0.01235961,-0.0018311,-3
30518,294,-472,0.00038452,0.00145876,1.00082397,0.09353645,-0.03036496,0.01327519,-0.00092896,-0.00078738,1.0013355,0.02853398,-0.01052857,0.0057983,-3
30532,294,-472,0.00038452,0.00090945,0.99978638,0.07064827,-0.03799435,0.05142216,-0.00086792,-0.00042117,1.0011524,0.04379277,-0.01052857,0.03631588,-3
30547,294,-472,-0.00053101,-0.00031126,0.99874878,0.07064827,-0.01510617,0.02853398,0.00047485,0.00043333,0.99999273,0.05905155,-0.02578736,-0.0018311,-3
30562,294,-472,-0.00022583,-0.00031126,1.00015259,0.12405403,0.00015262,-0.009613,0.00035278,0.00086057,0.99962652,0.00564579,-0.02578736,-0.02471928,-3
30577,294,-472,0.00032349,0.00158083,1.00112915,0.14694221,0.00015262,-0.009613,0.00023071,-0.00011599,0.99950445,-0.02487179,0.01235961,-0.0018311,-3
30592,294,-513,0.00062866,0.00109255,1.0005188,0.10116585,0.01541141,0.01327519,-0.00074585,-0.00011599,1.00035894,0.01327519,-0.03341676,0.0057983,-3
30607,294,-513,0.00050659,-0.00031126,1.00021362,0.05538948,0.00015262,0.02090458,-0.00062378,0.00159299,1.00072515,0.04379277,-0.02578736,0.03631588,-3
30621,289,-513,0.00020142,-0.00092161,1.00076294,0.14694221,0.02304081,0.01327519,0.00053589,0.00140989,0.99980962,-0.0019836,-0.02578736,0.01342769,-3
30636,289,-513,-0.00046997,-0.0007385,1.0015564,0.1698304,-0.00747677,-0.0019836,-0.00086792,0.0017761,1.00127447,-0.01724239,-0.02578736,-0.02471928,-3
30651,289,-513,0.00075073,-0.0005554,1.00259399,0.10879524,-0.01510617,0.01327519,-0.00062378,0.00220335,1.00090826,0.02853398,0.00473022,-0.00946049,-3
30666,289,-513,0.00099487,-0.00067747,0.99984741,0.09353645,0.00778202,0.00564579,-0.00153931,0.00232542,1.00103033,0.05142216,-0.01815797,0.01342769,-3
30681,289,-539,-0.00040894,-0.00067747,0.99990845,0.11642464,-0.03036496,-0.009613,-0.00074585,0.00183713,1.00072515,0.05142216,-0.00289918,-0.01708988,-3
30696,289,-539,0.00093384,-0.00092161,0.99966431,0.13168342,-0.03799435,0.00564579,0.00010864,0.00263059,1.0001148,0.01327519,0.01998901,-0.01708988,-3
30711,288,-539,0.00075073,0.00036013,1.00119019,0.13931282,-0.06088253,-0.02487179,-0.00062378,0.00122678,1.00084722,0.02853398,-0.01815797,-0.00946049,-3
30725,288,-539,-0.00010376,0.00109255,0.99954224,0.08590706,-0.04562375,0.00564579,-0.00080688,0.00086057,1.00023687,0.08193974,0.00473022,0.0057983,-3
30740,288,-539,0.00026245,0.00084841,0.99850464,0.06301887,-0.03036496,0.01327519,-0.00098999,0.00006711,0.99828374,0.06668095,-0.00289918,0.02105709,-3
30755,288,-539,-0.00022583,-0.00000608,0.99868774,0.09353645,-0.03036496,-0.0019836,-0.00050171,-0.00017703,0.9988941,0.01327519,-0.02578736,-0.00946049,-3
30770,288,-539,-0.00028687,0.00017703,0.99935913,0.11642464,-0.02273556,-0.0019836,0.00059692,-0.00023806,0.99919927,0.00564579,0.00473022,-0.01708988,-3
30785,288,-573,0.00105591,0.00145876,0.99996948,0.10116585,-0.01510617,0.00564579,-0.00105103,-0.00078738,0.99938238,0.02090458,-0.04104615,-0.0018311,-3
30800,288,-573,-0.00010376,0.00164187,1.00045776,0.07064827,-0.03036496,0.02090458,-0.00056274,-0.00103152,0.99950445,0.03616337,-0.04104615,0.02105709,-3
30815,287,-573,-0.00059204,0.00042117,0.99990845,0.05538948,-0.00747677,0.00564579,0.00114624,-0.00036013,0.99834478,0.02853398,-0.03341676,0.0057983,-3
30829,287,-573,-0.00004273,-0.00012815,1.00009155,0.11642464,-0.03036496,0.00564579,-0.00080688,-0.00054324,0.9988941,-0.0019836,-0.04867554,-0.01708988,-3
30844,287,-573,-0.00028687,0.00060427,1.00076294,0.12405403,-0.03799435,0.02090458,-0.00050171,-0.00042117,0.99932134,-0.02487179,-0.01052857,0.0057983,-3
30859,287,-573,0.00117798,0.00060427,1.00082397,0.09353645,0.00015262,0.03616337,-0.00068481,0.00037229,1.00066411,0.00564579,-0.05630494,0.02868648,-3
30874,287,-573,0.00044556,0.00005496,0.9984436,0.08590706,-0.02273556,0.02853398,-0.00068481,0.00098264,1.00078619,-0.0019836,-0.04104615,-0.0018311,-3
30889,287,-613,0.00050659,-0.0007385,0.99880981,0.12405403,-0.03036496,0.01327519,0.00071899,0.00104368,1.00090826,-0.03250118,0.00473022,-0.02471928,-3
30904,284,-613,0.00075073,-0.00037229,1.00064087,0.10879524,0.01541141,0.00564579,-0.00019653,0.00116575,1.00035894,-0.04013057,-0.02578736,0.01342769,-3
30919,284,-613,0.00123901,-0.00000608,1.00143433,0.11642464,-0.02273556,0.02853398,-0.00080688,0.00134885,1.00139654,-0.04013057,-0.01052857,0.02868648,-3
30933,284,-613,0.00075073,-0.00104368,0.99942017,0.11642464,0.00015262,0.02853398,-0.0001355,0.0019592,1.00066411,-0.009613,-0.01052857,0.06683345,-3
30948,284,-613,0.00056763,-0.00110471,0.9992981,0.09353645,-0.00747677,0.00564579,-0.00056274,0.00238645,0.99968755,-0.009613,-0.04867554,0.06683345,-3
30963,284,-613,0.00044556,-0.00079954,1.00119019,0.09353645,-0.03036496,0.01327519,-0.00025757,0.00202024,0.99987066,-0.0019836,-0.00289918,0.04394527,-3
30978,284,-613,0.00099487,0.00023806,0.99996948,0.09353645,-0.00747677,0.01327519,-0.00056274,0.00140989,1.00048101,0.00564579,-0.02578736,0.03631588,-3
30993,284,-649,0.00032349,0.00115359,1.00088501,0.06301887,-0.03036496,0.00564579,-0.00062378,0.00098264,1.00041997,0.02853398,-0.01052857,0.04394527,-3
31008,283,-649,0.00014038,0.00109255,0.99893188,0.07064827,-0.02273556,0.02090458,0.00053589,0.00122678,0.99926031,0.01327519,0.01235961,0.05157467,-3
31022,283,-649,0.00014038,0.00103152,0.99954224,0.09353645,-0.02273556,0.02090458,0.00029175,0.0007385,0.99932134,-0.0019836,-0.01815797,0.0057983,-3
31037,283,-649,0.00026245,0.00145876,0.99899292,0.11642464,-0.03799435,-0.009613,0.00065796,0.00018919,0.99858892,0.00564579,0.0276184,0.0057983,-3
31052,283,-649,0.0008728,0.00194705,0.99819946,0.10879524,-0.02273556,-0.01724239,0.00023071,-0.0002991,0.9988941,0.04379277,0.01998901,0.02868648,-3
31067,283,-649,0.00038452,0.0025574,0.99880981,0.09353645,-0.02273556,-0.01724239,-0.0003186,-0.00042117,0.99913824,0.04379277,-0.02578736,0.01342769,-3
31082,283,-684,-0.00028687,0.00213015,0.9992981,0.10879524,-0.03799435,-0.0019836,0.00084106,0.00031126,0.99791753,0.02090458,0.0276184,0.02105709,-3
31097,281,-684,0.00056763,0.00115359,0.99734497,0.10879524,-0.00747677,-0.009613,0.00004761,-0.00017703,0.99852788,-0.0019836,0.00473022,0.01342769,-3
31112,281,-684,0.00044556,0.00182498,0.99880981,0.11642464,-0.04562375,-0.01724239,-0.00105103,-0.00066531,0.99913824,-0.01724239,-0.00289918,0.02105709,-3
31126,281,-684,0.00014038,0.00139773,0.99917603,0.10116585,-0.03799435,0.01327519,0.00053589,-0.0004822,0.99926031,-0.009613,-0.01815797,0.0057983,-3
31141,281,-684,0.00050659,0.0002991,0.99990845,0.11642464,0.00015262,0.02090458,-0.00111206,0.00086057,1.00035894,-0.01724239,-0.05630494,0.02105709,-3
31156,281,-684,-0.00077515,0.00060427,0.99935913,0.15457161,0.00015262,-0.0019836,0.00065796,0.00086057,1.0001148,-0.05538936,0.0276184,0.02105709,-3
31171,281,-684,0.00075073,0.00005496,1.00021362,0.13168342,0.00778202,-0.0019836,-0.0001355,0.00116575,1.00084722,-0.05538936,0.01235961,0.0057983,-3
31186,281,-715,0.00032349,-0.00000608,0.99996948,0.13931282,0.00015262,0.00564579,-0.00111206,0.00122678,1.0011524,-0.02487179,-0.03341676,0.02868648,-3
31201,282,-715,-0.00004273,-0.0005554,0.99990845,0.14694221,0.00778202,0.01327519,0.00059692,0.00165403,0.99993169,-0.009613,0.00473022,0.04394527,-3
31216,282,-715,0.00007934,-0.00037229,1.00045776,0.13931282,0.01541141,-0.009613,0.00004761,0.00183713,0.99999273,-0.02487179,-0.06393433,0.02868648,-3
31230,282,-715,-0.0003479,0.00017703,1.00045776,0.14694221,-0.01510617,0.00564579,-0.00001343,0.00165403,1.00090826,-0.0019836,-0.01052857,0.03631588,-3
31245,282,-715,0.00044556,0.00005496,1.00015259,0.10879524,0.00778202,0.02853398,-0.0003186,0.00122678,1.00072515,0.02090458,0.01998901,0.05157467,-3
31260,282,-715,0.00056763,0.00054324,0.99942017,0.07827766,-0.03799435,0.03616337,-0.00092896,0.00128782,1.00145757,0.02853398,-0.04104615,0.06683345,-3
31275,282,-715,0.00026245,0.00090945,0.99874878,0.10116585,-0.03799435,0.03616337,0.00041382,0.00128782,1.00066411,0.03616337,-0.00289918,0.06683345,-3
31290,284,-752,0.00075073,0.00109255,0.99862671,0.10116585,0.00015262,0.00564579,-0.00056274,0.00092161,1.00066411,0.05905155,-0.00289918,0.02105709,-3
31305,284,-752,0.00007934,0.00090945,0.99893188,0.10879524,-0.04562375,0.01327519,-0.00098999,-0.00005496,1.0002979,0.05905155,-0.02578736,-0.0018311,-3
31320,284,-752,0.00050659,0.00145876,0.99893188,0.07064827,-0.01510617,0.01327519,0.00016968,-0.00109255,0.99932134,0.08193974,0.01998901,0.0057983,-3
31334,284,-752,0.00050659,0.00176394,0.99899292,0.08590706,-0.02273556,0.01327519,-0.00123413,-0.00115359,1.00035894,0.06668095,-0.01052857,0.02105709,-3
31349,284,-752,-0.00065308,0.0015198,0.9994812,0.09353645,-0.02273556,0.02853398,-0.00001343,-0.00072634,0.99883306,0.05142216,0.01998901,-0.00946049,-3
31364,284,-752,0.00026245,0.00121462,0.99832153,0.13931282,-0.02273556,0.01327519,0.00029175,-0.00127566,0.99871099,0.01327519,-0.01052857,0.0057983,-3
31379,285,-752,0.00007934,0.00158083,0.99911499,0.12405403,-0.03036496,-0.01724239,-0.00098999,-0.00133669,0.99926031,0.00564579,-0.04104615,0.0057983,-3
31394,285,-795,0.00044556,0.00109255,0.99911499,0.11642464,-0.04562375,-0.009613,0.00035278,-0.00139773,0.99919927,0.00564579,-0.00289918,0.01342769,-3
31409,285,-795,0.00130005,0.00060427,0.99752808,0.14694221,-0.01510617,-0.01724239,0.00035278,-0.00036013,1.0001148,-0.0019836,-0.03341676,0.01342769,-3
31424,285,-795,0.00020142,0.00066531,0.99917603,0.13931282,-0.01510617,-0.0019836,-0.0003186,-0.0004822,1.00005376,-0.02487179,-0.01815797,-0.01708988,-3
31438,285,-795,0.00062866,0.00090945,0.9992981,0.162201,0.01541141,0.01327519,0.00041382,0.00043333,0.99962652,-0.03250118,0.00473022,-0.01708988,-3
31453,285,-795,0.0008728,0.00060427,0.99996948,0.13168342,0.00778202,0.01327519,-0.00129517,0.0005554,1.00035894,-0.01724239,-0.04104615,-0.00946049,-3
31468,285,-795,0.00014038,0.0002991,1.00137329,0.14694221,0.00015262,-0.0019836,-0.00001343,0.00122678,0.99950445,-0.02487179,-0.00289918,-0.00946049,-3
31483,290,-795,0.00105591,-0.00018919,1.00027466,0.13931282,0.01541141,-0.0019836,0.00023071,0.00153196,0.99944341,-0.009613,0.01235961,-0.01708988,-3
31498,290,-837,0.00136108,0.00005496,1.00045776,0.14694221,-0.01510617,-0.009613,-0.00153931,0.00183713,1.00023687,-0.03250118,-0.04867554,0.0057983,-3
31513,290,-837,0.00099487,0.00005496,1.00003052,0.11642464,-0.03799435,0.02853398,-0.0003186,0.00165403,1.00023687,-0.03250118,-0.01815797,-0.0018311,-3
31528,290,-837,0.00123901,0.00005496,0.9992981,0.08590706,-0.02273556,0.02090458,0.00004761,0.00171506,0.99962652,-0.0019836,-0.01815797,0.01342769,-3
31542,290,-837,-0.0001648,0.00054324,0.99917603,0.07827766,-0.03036496,0.01327519,-0.00044067,0.00086057,0.99938238,0.00564579,-0.01052857,0.0057983,-3
31557,290,-837,0.00007934,0.0002991,1.00027466,0.10879524,-0.00747677,0.00564579,0.00047485,0.00037229,0.9990772,0.00564579,0.01998901,-0.0018311,-3
31572,291,-837,0.00026245,0.00090945,0.99935913,0.11642464,-0.01510617,-0.02487179,-0.00092896,0.00012815,0.99974859,0.02853398,-0.01815797,-0.03997807,-3
31587,291,-868,-0.0003479,0.00133669,0.99954224,0.10116585,-0.05325314,-0.02487179,0.00047485,-0.00023806,0.99956548,0.03616337,-0.01052857,-0.02471928,-3
31602,291,-868,-0.00022583,0.00145876,0.99783325,0.10116585,-0.03036496,0.00564579,0.0009021,-0.0004822,0.99822271,0.03616337,0.00473022,-0.03234867,-3
31617,291,-868,-0.00040894,0.00121462,0.99734497,0.11642464,-0.06088253,-0.009613,-0.00068481,-0.00011599,0.99944341,0.02090458,-0.05630494,-0.03997807,-3
31631,291,-868,0.00001831,0.00127566,0.99740601,0.13168342,-0.05325314,0.00564579,0.00078003,-0.00036013,0.99846685,-0.009613,-0.01052857,-0.02471928,-3
31646,291,-868,0.00044556,0.00133669,0.99795532,0.10879524,-0.03799435,0.02090458,-0.00056274,-0.00036013,0.99901617,-0.009613,-0.04867554,-0.01708988,-3
31661,291,-868,-0.00046997,0.00097048,0.99832153,0.11642464,-0.03036496,0.05905155,0.00004761,-0.0002991,0.99822271,-0.009613,-0.02578736,0.0057983,-3
31676,290,-868,-0.00028687,0.00023806,0.99789429,0.07827766,-0.01510617,0.03616337,0.00071899,0.00012815,0.9978565,-0.0019836,-0.00289918,-0.0018311,-3
31691,290,-899,0.00038452,-0.00006711,0.99819946,0.10116585,-0.02273556,0.01327519,-0.00062378,0.00018919,0.99871099,-0.0019836,-0.02578736,0.0057983,-3
31706,290,-899,-0.0001648,-0.00000608,0.99972534,0.13931282,-0.02273556,0.02090458,-0.00037964,0.00012815,0.99950445,-0.0019836,-0.02578736,0.03631588,-3
31721,290,-899,0.00075073,-0.00000608,1.00082397,0.15457161,-0.01510617,0.00564579,0.00041382,0.00025022,0.99913824,0.00564579,-0.02578736,0.02105709,-3
31735,290,-899,0.00026245,-0.0007385,1.00039673,0.15457161,-0.04562375,0.01327519,-0.00050171,0.00159299,1.00054204,0.00564579,-0.01815797,0.04394527,-3
31750,290,-899,0.00099487,-0.00104368,1.00027466,0.13168342,-0.02273556,-0.01724239,0.00078003,0.00147092,1.00084722,0.02090458,0.01998901,0.01342769,-3
31765,290,-899,0.00117798,-0.00061643,0.99905396,0.13168342,-0.00747677,-0.0019836,-0.00001343,0.00153196,1.00151861,0.02853398,-0.03341676,0.03631588,-3
31780,290,-899,0.00050659,-0.00037229,0.99978638,0.12405403,-0.05325314,-0.009613,-0.00037964,0.00189817,1.0011524,0.01327519,0.01235961,0.03631588,-3
31795,290,-937,0.00117798,-0.00061643,0.9994812,0.13168342,-0.03036496,0.00564579,0.00059692,0.00165403,1.00041997,0.02853398,0.0352478,0.03631588,-3
31810,290,-937,0.00117798,-0.00012815,0.99935913,0.09353645,-0.03799435,-0.009613,-0.00111206,0.00147092,1.00035894,0.01327519,0.01235961,-0.01708988,-3
31825,290,-937,0.00056763,0.0002991,0.99880981,0.09353645,-0.03799435,-0.01724239,-0.00056274,0.00153196,0.99987066,0.01327519,0.07339477,-0.00946049,-3
31839,290,-937,0.0006897,0.0002991,0.99789429,0.10116585,-0.01510617,-0.01724239,-0.00080688,0.00067747,0.99956548,0.01327519,0.01235961,-0.00946049,-3
31854,282,-937,-0.00040894,0.00084841,0.99874878,0.09353645,-0.04562375,0.00564579,0.00004761,0.00012815,0.99993169,0.04379277,0.0276184,0.0057983,-3
31869,282,-937,-0.00010376,0.00090945,0.99716187,0.09353645,-0.02273556,-0.009613,0.00126831,0.00000608,0.99852788,0.05905155,0.05050658,-0.00946049,-3
31884,282,-937,0.00020142,0.0017029,0.99563599,0.09353645,-0.02273556,-0.02487179,0.00016968,-0.00054324,0.99877203,0.05905155,0.00473022,-0.02471928,-3
31899,282,-980,-0.00108032,0.00078738,0.99594116,0.10879524,-0.03799435,-0.03250118,0.0009021,-0.00023806,0.99858892,0.05142216,0.05050658,-0.03234867,-3
31914,282,-980,0.00014038,0.00121462,0.99789429,0.10879524,0.01541141,-0.02487179,0.00084106,-0.00060427,0.99773443,0.02090458,0.01998901,-0.0018311,-3
31929,282,-980,-0.00095825,0.00109255,0.99887085,0.12405403,-0.02273556,0.01327519,-0.0003186,-0.00060427,0.99895513,0.02090458,0.01235961,0.01342769,-3
31943,282,-980,-0.00046997,0.00139773,0.9984436,0.13168342,0.00015262,-0.0019836,0.00084106,-0.00084841,0.99846685,0.02090458,0.0276184,0.06683345,-3
31958,264,-980,0.00032349,0.00078738,0.99740601,0.13931282,0.04592899,0.01327519,-0.00019653,-0.00042117,0.99944341,0.01327519,-0.01052857,0.04394527,-3
31973,264,-980,0.00032349,0.00097048,0.99832153,0.162201,-0.01510617,0.02090458,-0.0001355,-0.00011599,1.00048101,-0.009613,-0.02578736,0.05920406,-3
31988,264,-997,0.00032349,0.0004822,0.99942017,0.162201,0.00015262,0.02853398,0.00029175,0.0005554,1.00054204,-0.03250118,-0.00289918,0.05920406,-3
32003,264,-997,0.00062866,0.00011599,0.99862671,0.15457161,-0.04562375,0.02853398,-0.00074585,0.00079954,1.00127447,-0.009613,-0.00289918,0.02868648,-3
